446.866	446.353	444.82	442.273	438.727	434.201	428.72	422.314	415.016	406.867	397.91	388.192	377.765	366.684	355.006	342.792	330.103	317.004	303.56	289.836	275.9	261.817	247.654	233.474	219.342	205.319	191.465	177.836	164.486	151.466	138.825	126.605	114.846	103.585	92.8517	82.6747	73.0763	64.0747	55.6838	47.913	40.7671	34.247	28.3493	23.0664	18.3872	14.2968	10.777	7.80663	5.36151	3.41499	1.9382	0.900314	0.268924	0.0103226	0.0898472	0.472192	1.12173	2.00281	3.08007	4.31872	5.68481	7.14548	8.6692	10.226	11.7876	13.3278	14.8222	16.2488	17.5878	18.8218	19.9358	20.9171	21.7557	22.4437	22.9758	23.349	23.5623	23.617	23.5163	23.2652	22.8706	22.3407	21.6852	20.9149	20.0417	19.0783	18.038	16.9344	15.7818	14.594	13.3852	12.1691	10.9589	9.76762	8.60723	7.48904	6.42344	5.41982	4.48648	3.63059	2.85814	2.1739	1.58141	1.083	0.679759	0.371623	0.157373	0.0347037	0.000290493	0.0498605	0.178278	0.379636	0.647354	0.974277	1.35279	1.77491	2.23243	2.71697	3.22014	3.73361	
436.208	435.706	434.201	431.703	428.225	423.785	418.409	412.125	404.968	396.976	388.192	378.663	368.44	357.576	346.128	334.155	321.719	308.883	295.71	282.266	268.615	254.824	240.956	227.076	213.245	199.525	185.973	172.645	159.595	146.872	134.523	122.59	111.113	100.127	89.6627	79.7459	70.3992	61.6402	53.4822	45.9342	39.0008	32.6824	26.9753	21.8719	17.3609	13.4274	10.0532	7.21709	4.8951	3.06076	1.68541	0.738492	0.187918	0.000338699	0.141481	0.576464	1.27011	2.18725	3.29301	4.55312	5.93415	7.40375	8.93096	10.4863	12.0421	13.5726	15.054	16.4647	17.7854	18.9992	20.0916	21.0502	21.8654	22.5299	23.0385	23.3884	23.5792	23.6123	23.4911	23.2209	22.8086	22.2626	21.5928	20.8099	19.926	18.9538	17.9064	16.7978	15.6417	14.4523	13.2435	12.029	10.8219	9.63493	8.4801	7.36856	6.31055	5.31531	4.39101	3.54466	2.78212	2.10802	1.52576	1.03755	0.644361	0.346015	0.141189	0.0274867	0.00149959	0.0588834	0.194442	0.402217	0.675591	1.00738	1.38995	1.81533	2.27528	2.76147	3.26551	3.77912	
424.769	424.277	422.804	420.358	416.952	412.606	407.343	401.192	394.185	386.363	377.765	368.44	358.436	347.805	336.605	324.893	312.729	300.176	287.295	274.152	260.809	247.332	233.783	220.224	206.718	193.323	180.096	167.093	154.365	141.961	129.926	118.303	107.129	96.4391	86.2626	76.6254	67.549	59.0504	51.1425	43.8336	37.128	31.0258	25.523	20.6119	16.2809	12.5152	9.29661	6.60396	4.41342	2.69869	1.43138	0.581231	0.116495	0.00421037	0.210532	0.701039	1.44104	2.39589	3.53126	4.81341	6.20949	7.68774	9.21775	10.7707	12.3193	13.8385	15.3051	16.698	17.9984	19.1899	20.2583	21.1921	21.9817	22.6203	23.1032	23.428	23.5943	23.6039	23.4605	23.1696	22.7382	22.1749	21.4896	20.6933	19.798	18.8163	17.7615	16.6475	15.488	14.297	13.0885	11.8758	10.6722	9.49025	8.34167	7.23753	6.18793	5.20195	4.28759	3.45174	2.70007	2.03707	1.46602	0.988955	0.606742	0.319069	0.124507	0.0205592	0.00372689	0.0695889	0.212883	0.4276	0.707079	1.04411	1.43104	1.85989	2.32243	2.81034	3.31526	3.82894	
412.606	412.125	410.686	408.296	404.968	400.721	395.579	389.569	382.724	375.082	366.684	357.576	347.805	337.425	326.489	315.055	303.182	290.93	278.362	265.539	252.525	239.383	226.173	212.958	199.798	186.75	173.87	161.213	148.828	136.763	125.064	113.77	102.919	92.5445	82.6747	73.335	64.5461	56.3245	48.6823	41.6275	35.1639	29.2912	24.0052	19.298	15.1579	11.57	8.51606	5.97512	3.92345	2.33497	1.18154	0.433244	0.0586998	0.0253652	0.299855	0.848245	1.63638	2.63015	3.79582	5.10025	6.51119	7.9975	9.52939	11.0786	12.6187	14.1249	15.5748	16.9478	18.2257	19.3927	20.435	21.3416	22.1034	22.7141	23.1692	23.4666	23.6065	23.5909	23.4237	23.1105	22.6587	22.0769	21.3752	20.5646	19.6571	18.6655	17.6031	16.4835	15.3205	14.1282	12.9201	11.7098	10.5102	9.33379	8.19216	7.0962	6.05585	5.08002	4.17655	3.35214	2.61232	1.96141	1.40251	0.937538	0.567207	0.291079	0.107605	0.0141787	0.00720893	0.0821911	0.233794	0.455952	0.74196	1.08458	1.47614	1.90865	2.37391	2.86359	3.36938	3.88306	
399.782	399.314	397.91	395.579	392.334	388.192	383.178	377.317	370.644	363.193	355.006	346.128	336.605	326.489	315.834	304.694	293.129	281.197	268.959	256.476	243.809	231.021	218.171	205.319	192.525	179.844	167.331	155.039	143.018	131.312	119.967	109.021	98.5112	88.4691	78.9231	69.8974	61.4118	53.4822	46.1202	39.3331	33.1243	27.4933	22.4354	17.9426	14.003	10.6018	7.72064	5.33871	3.43243	1.97597	0.941467	0.299358	0.0186592	0.0672802	0.412328	1.02041	1.85793	2.89139	4.08766	5.41423	6.8395	8.333	9.8656	11.4097	12.9395	14.4309	15.862	17.2131	18.4663	19.6065	20.6205	21.4976	22.2294	22.8099	23.2351	23.5034	23.615	23.5724	23.3798	23.043	22.5695	21.9681	21.2491	20.4234	19.5033	18.5013	17.4309	16.3057	15.1393	13.9458	12.7385	11.531	10.336	9.16577	8.03183	6.94487	5.91464	4.94987	4.05824	3.24624	2.51924	1.88137	1.33559	0.883642	0.526091	0.262361	0.0907775	0.00862104	0.0121984	0.0969184	0.257377	0.487448	0.780385	1.12892	1.52536	1.96171	2.42977	2.92126	3.42787	3.94144	
386.363	385.906	384.54	382.271	379.113	375.082	370.202	364.499	358.005	350.756	342.792	334.155	324.893	315.055	304.694	293.864	282.623	271.027	259.136	247.01	234.709	222.292	209.82	197.351	184.94	172.645	160.518	148.609	136.969	125.64	114.666	104.086	93.933	84.2397	75.033	66.3361	58.1681	50.5442	43.4752	36.9681	31.0258	25.6471	20.8274	16.5583	12.8278	9.62096	6.91966	4.70303	2.94774	1.62818	0.716808	0.184441	0.000517928	0.133428	0.550804	1.21982	2.10748	3.18091	4.40764	5.75584	7.19459	8.69412	10.226	11.7633	13.2809	14.7556	16.1659	17.4927	18.719	19.8301	20.8134	21.6589	22.3585	22.9067	23.3	23.5371	23.6187	23.5475	23.328	22.9662	22.4698	21.8479	21.1106	20.2693	19.336	18.3234	17.2449	16.1139	14.9444	13.7498	12.5439	11.3396	10.1498	8.98645	7.86098	6.78385	5.76464	4.81187	3.93303	3.13442	2.42121	1.79736	1.26565	0.827637	0.483747	0.233252	0.0743422	0.00417916	0.0189633	0.114012	0.283845	0.522275	0.822509	1.17725	1.57878	2.01912	2.49007	2.98336	3.49074	4.00407	
372.414	371.971	370.644	368.44	365.372	361.457	356.718	351.18	344.874	337.835	330.103	321.719	312.729	303.182	293.129	282.623	271.719	260.474	248.946	237.193	225.273	213.245	201.167	189.096	177.087	165.194	153.468	141.961	130.717	119.781	109.194	98.994	89.2137	79.8836	71.03	62.6753	54.8377	47.5315	40.7671	34.5508	28.8849	23.7682	19.1953	15.1579	11.6438	8.63807	6.12253	4.07649	2.47679	1.2981	0.513217	0.0933445	0.0083819	0.227226	0.718065	1.44867	2.38668	3.4999	4.75652	6.12545	7.57649	9.08059	10.6101	12.1387	13.6422	15.0978	16.4851	17.7854	18.9825	20.0621	21.0125	21.824	22.4893	23.0031	23.3625	23.5666	23.6165	23.5151	23.2672	22.8792	22.359	21.7156	20.9594	20.1018	19.1549	18.1314	17.0447	15.9082	14.7356	13.5405	12.3362	11.1358	9.95179	8.79612	7.67993	6.61351	5.60623	4.66642	3.80133	3.01709	2.31866	1.70979	1.19308	0.769917	0.440553	0.204109	0.0586333	0.00116217	0.0277852	0.133725	0.313421	0.560624	0.868494	1.2297	1.63652	2.08095	2.55483	3.0499	3.55796	4.07092	
358.005	357.576	356.289	354.153	351.18	347.385	342.792	337.425	331.315	324.495	317.004	308.883	300.176	290.93	281.197	271.027	260.474	249.594	238.442	227.076	215.552	203.928	192.259	180.601	169.008	157.532	146.224	135.131	124.299	113.77	103.585	93.778	84.383	75.4288	66.9406	58.9396	51.4435	44.4656	38.0157	32.0995	26.7188	21.8719	17.5534	13.7544	10.4629	7.66365	5.33871	3.46747	2.02698	0.9922	0.336277	0.0308352	0.046258	0.351978	0.91677	1.70903	2.69708	3.8494	5.13493	6.5233	7.98509	9.492	11.0171	12.5351	14.0222	15.4565	16.8184	18.0898	19.2553	20.3012	21.2163	21.9916	22.6203	23.0978	23.4214	23.5907	23.6072	23.4742	23.1967	22.7813	22.2362	21.5705	20.7948	19.9205	18.9597	17.9253	16.8303	15.6884	14.5131	13.3177	12.1157	10.9197	9.74231	8.59509	7.48904	6.43423	5.43983	4.51394	3.6636	2.89471	2.21203	1.6191	1.11832	0.7109	0.396909	0.175309	0.0440024	0.000106015	0.0389583	0.156319	0.346336	0.602694	0.918506	1.28641	1.69867	2.14729	2.62411	3.12091	3.62953	4.14194	
343.208	342.792	341.548	339.481	336.605	332.936	328.493	323.303	317.395	310.801	303.56	295.71	287.295	278.362	268.959	259.136	248.946	238.442	227.679	216.713	205.598	194.391	183.144	171.913	160.749	149.703	138.825	128.16	117.752	107.643	97.8702	88.4691	79.471	70.9035	62.7911	55.1539	48.0087	41.3681	35.241	29.6327	24.5444	19.974	15.9158	12.3608	9.29661	6.70818	4.57755	2.88427	1.6056	0.716808	0.19143	0.00152864	0.117995	0.510826	1.14941	2.00281	3.04003	4.23029	5.5433	6.94945	8.42011	9.9278	11.4464	12.9513	14.4196	15.8303	17.1643	18.4044	19.5358	20.5456	21.4232	22.1601	22.7502	23.1893	23.4752	23.6081	23.5897	23.4237	23.1154	22.6716	22.1007	21.4121	20.6163	19.7249	18.7501	17.7046	16.6016	15.4545	14.2768	13.0817	11.8825	10.6917	9.52164	8.38371	7.28869	6.24644	5.26588	4.3549	3.5203	2.76776	2.1018	1.52576	1.04183	0.651026	0.353233	0.147247	0.0308168	0.00071186	0.0527879	0.182068	0.382827	0.648687	0.972711	1.34751	1.76533	2.21818	2.69793	3.19639	3.70543	4.2171	
328.092	327.69	326.489	324.495	321.719	318.178	313.891	308.883	303.182	296.821	289.836	282.266	274.152	265.539	256.476	247.01	237.193	227.076	216.713	206.158	195.463	184.683	173.87	163.077	152.354	141.75	131.312	121.086	111.113	101.434	92.085	83.0994	74.5075	66.3361	58.6081	51.343	44.5564	38.2604	32.463	27.1688	22.3786	18.09	14.2968	10.9897	8.15653	5.78199	3.84824	2.33497	1.21971	0.478047	0.083907	0.00982611	0.227226	0.706695	1.41826	2.33168	3.41668	4.64325	5.98187	7.40375	8.88109	10.3872	11.8969	13.3862	14.8333	16.2178	17.5213	18.7276	19.8225	20.7938	21.6315	22.3279	22.8773	23.2761	23.5227	23.6175	23.5628	23.3625	23.0222	22.5492	21.9518	21.2396	20.4234	19.5147	18.5258	17.4693	16.3584	15.2065	14.0268	12.8327	11.6369	10.4521	9.29013	8.16238	7.07932	6.05059	5.08487	4.1898	3.37195	2.63674	1.98847	1.43027	0.964093	0.590759	0.309966	0.120334	0.0194581	0.00396492	0.0695889	0.211249	0.423137	0.698808	1.03128	1.41313	1.8366	2.29371	2.77633	3.27632	3.78562	4.29632	
312.729	312.343	311.186	309.266	306.592	303.182	299.054	294.233	288.745	282.623	275.9	268.615	260.809	252.525	243.809	234.709	225.273	215.552	205.598	195.463	185.198	174.855	164.486	154.14	143.867	133.715	123.727	113.949	104.421	95.18	86.2626	77.7006	69.5227	61.7546	54.418	47.5315	41.1098	35.1639	29.7013	24.7259	20.2382	16.235	12.71	9.65379	7.05389	4.8951	3.15964	1.82738	0.876111	0.281754	0.0186592	0.0598525	0.377313	0.942243	1.72534	2.69708	3.82794	5.0887	6.45066	7.88587	9.36736	10.8693	12.3674	13.8385	15.2616	16.6172	17.8877	19.0577	20.1135	21.0439	21.8396	22.4934	23.0001	23.3568	23.5623	23.6175	23.5251	23.2894	22.9163	22.4131	21.7886	21.0525	20.2156	19.2894	18.2864	17.2191	16.1007	14.9444	13.7633	12.5707	11.3791	10.2011	9.04815	7.9315	6.86138	5.84718	4.89731	4.01917	3.21907	2.50219	1.87259	1.33315	0.885608	0.530578	0.267561	0.0949984	0.0103205	0.0100125	0.0896836	0.244148	0.467512	0.753264	1.09438	1.4834	1.91257	2.37391	2.85933	3.36072	3.87007	4.37956	
297.193	296.821	295.71	293.864	291.296	288.019	284.054	279.422	274.152	268.272	261.817	254.824	247.332	239.383	231.021	222.292	213.245	203.928	194.391	184.683	174.855	164.958	155.039	145.149	135.334	125.64	116.111	106.788	97.7104	88.9153	80.4363	72.304	64.5461	57.1868	50.2469	43.7438	37.6912	32.0995	26.9753	22.322	18.1393	14.4238	11.169	8.36508	5.99954	4.05717	2.52028	1.36895	0.581231	0.133415	0.000290495	0.155396	0.571291	1.21982	2.07237	3.10016	4.27445	5.56683	6.94945	8.39522	9.87804	11.373	12.8566	14.3067	15.703	17.0269	18.2617	19.3927	20.4071	21.2943	22.0456	22.6546	23.1168	23.4296	23.5925	23.6068	23.4755	23.2034	22.7965	22.2626	21.6105	20.8501	19.9923	19.0487	18.0317	16.9539	15.8284	14.6682	13.4864	12.296	11.1095	9.93905	8.79612	7.69156	6.63539	5.63673	4.70375	3.84357	3.06224	2.36468	1.7547	1.23494	0.806902	0.470987	0.226493	0.0716789	0.00380931	0.0192223	0.113401	0.281052	0.516198	0.812261	1.16217	1.55845	1.99333	2.45884	2.94694	3.44955	3.95873	4.46672	
281.553	281.197	280.131	278.362	275.9	272.759	268.959	264.52	259.47	253.837	247.654	240.956	233.783	226.173	218.171	209.82	201.167	192.259	183.144	173.87	164.486	155.039	145.578	136.15	126.798	117.569	108.503	99.6404	91.0194	82.6747	74.6387	66.9406	59.6067	52.66	46.1202	40.0035	34.3228	29.0876	24.3038	19.974	16.0977	12.6709	9.68668	7.1352	5.00382	3.27735	1.9382	0.966648	0.341053	0.0380871	0.0329963	0.299855	0.811823	1.54141	2.46072	3.54173	4.75652	6.07752	7.47773	8.93096	10.412	11.8969	13.3629	14.7889	16.1555	17.4449	18.6412	19.7306	20.7011	21.5427	22.2476	22.8099	23.2257	23.493	23.6119	23.5839	23.4127	23.1032	22.6619	22.0967	21.4167	20.6318	19.7531	18.7922	17.7615	16.6736	15.5415	14.3781	13.1963	12.009	10.8284	9.66647	8.5345	7.44305	6.40187	5.41982	4.50478	3.6636	2.90206	2.22481	1.6354	1.13621	0.72852	0.412502	0.187248	0.0508281	0.000338696	0.0319687	0.141073	0.322252	0.569442	0.876002	1.23482	1.63839	2.07895	2.54855	3.03916	3.54278	4.05152	4.55771	
265.88	265.539	264.52	262.828	260.474	257.471	253.837	249.594	244.766	239.383	233.474	227.076	220.224	212.958	205.319	197.351	189.096	180.601	171.913	163.077	154.14	145.149	136.15	127.186	118.303	109.542	100.943	92.5445	84.383	76.4918	68.9015	61.6402	54.7326	48.2004	42.0623	36.3335	31.0258	26.1478	21.7047	17.6987	14.1284	10.9897	8.2753	5.97512	4.07649	2.56422	1.42086	0.626919	0.161053	0.000338699	0.120505	0.49618	1.10115	1.9086	2.89139	4.02228	5.27417	6.62036	8.03473	9.492	10.9679	12.4393	13.8845	15.2834	16.6172	17.8692	19.0243	20.0695	20.9936	21.7874	22.4437	22.9573	23.325	23.5453	23.6188	23.5475	23.3354	22.9878	22.5115	21.9147	21.2064	20.397	19.4975	18.5197	17.4757	16.3782	15.2401	14.0741	12.8932	11.7098	10.5361	9.38376	8.2638	7.18652	6.16141	5.19704	4.30101	3.47989	2.73915	2.0832	1.51528	1.03755	0.651026	0.355657	0.150325	0.0329078	0.000330122	0.0486305	0.173035	0.368037	0.627488	0.944687	1.31248	1.72334	2.16951	2.64306	3.136	3.64038	4.14839	4.65245	
