0.123439	1.8365
0.119639	1.83769
0.115854	1.83885
0.112084	1.83997
0.10833	1.84105
0.104592	1.8421
0.100869	1.84311
0.0971629	1.84408
0.0934725	1.84502
0.0897984	1.84591
0.0861408	1.84677
0.0824998	1.8476
0.0788756	1.84839
0.0752684	1.84914
0.0716783	1.84986
0.0681054	1.85054
0.06455	1.85118
0.0610123	1.85179
0.0574922	1.85237
0.05399	1.85291
0.0505059	1.85341
0.04704	1.85388
0.0435924	1.85432
0.0401633	1.85472
0.0367529	1.85509
0.0333612	1.85542
0.0299884	1.85572
0.0266347	1.85599
0.0233002	1.85622
0.019985	1.85642
0.0166892	1.85659
0.0134131	1.85672
0.0101567	1.85683
0.00692018	1.85689
0.00370364	1.85693
0.000507214	1.85694
-0.00266897	1.85691
-0.00582478	1.85685
-0.0089601	1.85676
-0.0120748	1.85664
-0.0151688	1.85649
-0.0182419	1.85631
-0.0212941	1.85609
-0.0243252	1.85585
-0.0273351	1.85558
-0.0303236	1.85527
-0.0332908	1.85494
-0.0362365	1.85458
-0.0391605	1.85419
-0.0420628	1.85377
-0.0449432	1.85332
-0.0478017	1.85284
-0.0506382	1.85233
-0.0534525	1.8518
-0.0562446	1.85124
-0.0590144	1.85065
-0.0617618	1.85003
-0.0644866	1.84938
-0.0671889	1.84871
-0.0698684	1.84801
-0.0725252	1.84729
-0.0751591	1.84654
-0.0777701	1.84576
-0.0803581	1.84495
-0.0829229	1.84413
-0.0854646	1.84327
-0.087983	1.84239
-0.0904781	1.84149
-0.0929498	1.84056
-0.095398	1.8396
-0.0978227	1.83862
-0.100224	1.83762
-0.102601	1.8366
-0.104955	1.83555
-0.107285	1.83447
-0.109591	1.83338
-0.111873	1.83226
-0.114131	1.83112
-0.116365	1.82995
-0.118575	1.82877
-0.120761	1.82756
-0.122922	1.82633
-0.12506	1.82508
-0.127173	1.82381
-0.129262	1.82252
-0.131326	1.8212
-0.133366	1.81987
-0.135382	1.81852
-0.137373	1.81714
-0.139339	1.81575
-0.141282	1.81434
-0.143199	1.8129
-0.145092	1.81145
-0.14696	1.80998
-0.148803	1.8085
-0.150622	1.80699
-0.152416	1.80547
-0.154186	1.80392
-0.15593	1.80236
-0.15765	1.80079
-0.159345	1.79919
-0.161015	1.79758
-0.162661	1.79596
-0.164281	1.79431
-0.165877	1.79266
-0.167448	1.79098
-0.168994	1.78929
-0.170515	1.78759
-0.172011	1.78587
